T [r = 1.1 + s = 0.25],P(t)(N=100)[r = 1.1 + s = 0.25],P(t) (N=1000)[r = 1.1 + s = 0.25],P(t) (N=10000)[r = 1.1 + s = 0.25],T [r = -1.0 + s = -0.5],P(t)(N=100)[r = -1.0 + s = -0.5],P(t) (N=1000)[r = -1.0 + s = -0.5],P(t) (N=10000)[r = -1.0 + s = -0.5],T [r = -1.0 + s = -1.0],P(t)(N=100) [r = -1.0 + s = -1.0],P(t) (N=1000) [r = -1.0 + s = -1.0],P(t) (N=10000) [r = -1.0 + s = -1.0]
990.37,5.292070350645818e-05,0.7286092099539453,0.99134240151715,35.19,0.0008766639078987687,0.1080009277321952,0.4947018534835272,17.52,6.036510432121002e-16,6.057677137357965e-16,6.057887472934945e-16
999.0700000000001,4.854452292121721e-05,0.7266063876613487,0.9912690035034246,35.34,0.0008507495444049292,0.1069811836516015,0.4932199718273394,17.57,5.462005357468616e-16,5.48121239159416e-16,5.481403254281019e-16
1007.86,4.44904794674799e-05,0.7245884376043324,0.9911948517188334,35.48,0.0008272543955371406,0.1060381113090002,0.491840887497709,17.62,4.942176918351368e-16,4.95960557166119e-16,4.959778762857353e-16
1016.72,4.074668936296824e-05,0.7225600887949154,0.9911201150328137,35.63,0.0008028005872821514,0.1050369001287331,0.4903675758781675,17.68,4.383264595528471e-16,4.398775011182781e-16,4.398929141094784e-16
1025.66,3.728832521203979e-05,0.7205191803894936,0.9910447092351865,35.78,0.0007790696385748399,0.104045142378135,0.4888986775702954,17.73,3.966101769092237e-16,3.98017582522491e-16,3.980315682170727e-16
1034.68,3.409641621496371e-05,0.7184658510325568,0.9909686344795339,35.93,0.0007560401815398933,0.1030627487979824,0.4874341793539975,17.78,3.588641045955401e-16,3.601411656525028e-16,3.601538561221562e-16
1043.78,3.115300156673767e-05,0.7164002399170616,0.9908918909207924,36.08,0.0007336914799407451,0.1020896309718368,0.4859740680487794,17.84,3.182800515373643e-16,3.194165215521073e-16,3.194278149738867e-16
1052.95,2.844392033439361e-05,0.7143247468346913,0.9908145630389837,36.23,0.0007120034105081962,0.1011257013180873,0.484518330513629,17.89,2.87988791905663e-16,2.890199917083918e-16,2.890302390607856e-16
1062.21,2.594724368559252e-05,0.7122349852847784,0.9907364823376456,36.38,0.0006909564448209846,0.1001708730820677,0.4830669536468981,17.94,2.605804035241192e-16,2.61516076880486e-16,2.615253749845321e-16
1071.55,2.365093499605617e-05,0.7101333626519849,0.9906577333060941,36.53,0.0006705316317219495,0.09922506032824922,0.4816199243861846,18,2.311112847487466e-16,2.319439252543492e-16,2.319521995155344e-16
1080.97,2.154074429039088e-05,0.7080200201670133,0.9905783161046788,36.68,0.0006507105802539941,0.09828817793250544,0.4801772297082149,18.05,2.091160264963817e-16,2.098715214481729e-16,2.098790291075015e-16
1090.48,1.960131989131055e-05,0.7058928661354852,0.9904981465982925,36.83,0.0006314754431004569,0.09736014157445168,0.4787388566287266,18.11,1.854670301048114e-16,1.861393190982957e-16,1.861459999304049e-16
1100.07,1.782236092416632e-05,0.7037542896332962,0.9904173092605494,36.98,0.0006128089005149845,0.09644086772985566,0.4773047922023517,18.16,1.678158140298828e-16,1.684258040284836e-16,1.684318657863048e-16
1109.74,1.619199866564784e-05,0.7016044333613668,0.9903358042560239,37.14,0.0005935057111219841,0.09546987399451282,0.475779858032759,18.21,1.518444945314399e-16,1.523979543927573e-16,1.524034544006432e-16
1119.5,1.469765011715438e-05,0.6994412274590541,0.9902535474746477,37.29,0.0005759615615395637,0.09456844804452152,0.4743546573001609,18.27,1.346723534793241e-16,1.351648440288568e-16,1.35169738172005e-16
1129.34,1.333062945806081e-05,0.6972670421872814,0.9901706233737949,37.45,0.0005578190458284777,0.09361630635631583,0.4728391484738514,18.32,1.218553540954488e-16,1.223021962378782e-16,1.223066367618378e-16
1139.27,1.20799637016425e-05,0.6950798223823877,0.9900869478604452,37.6,0.0005413298013333626,0.09273238178031017,0.4714227566501361,18.38,1.0807469425039e-16,1.084723042690983e-16,1.084762555600339e-16
1149.29,1.093686426156396e-05,0.6928797332981302,0.9900025211262741,37.76,0.0005242781696249588,0.09179872612279033,0.4699166149107618,18.43,9.778903981699936e-17,9.814978989848719e-17,9.815337490098844e-17
1159.39,9.894077817305378e-06,0.6906691259865871,0.9899174276120473,37.92,0.0005077636562189334,0.09087447077258583,0.4684152851218227,18.49,8.673004692910915e-17,8.705104406391217e-17,8.705423402797403e-17
1169.59,8.941841246846089e-06,0.6884437893510124,0.9898314990107872,38.07,0.0004927540592255348,0.09001643459092247,0.4670121450009355,18.54,7.84757992729664e-17,7.87670340635602e-17,7.876992826819427e-17
1179.87,8.074839437428784e-06,0.686208253644448,0.989744904006623,38.23,0.0004772325403288497,0.08911012385229949,0.4655200946608568,18.6,6.960094675723112e-17,6.986008385899087e-17,6.986265909596406e-17
1190.24,7.285394206266005e-06,0.6839605009667936,0.9896575585504939,38.39,0.0004621999419074998,0.08821293810467043,0.4640328112508058,18.66,6.172975406918515e-17,6.196032864265349e-17,6.196262004125318e-17
1200.71,6.566611913855456e-06,0.6816985422895525,0.9895693786246602,38.55,0.0004476408631986613,0.08732478547506374,0.4625502795409868,18.71,5.585482726029827e-17,5.606401817768089e-17,5.606609707679998e-17
1211.27,5.913462741459394e-06,0.6794247171334667,0.98948044866375,38.71,0.0004335403885562261,0.08644557501551083,0.4610724843502617,18.77,4.953818749594509e-17,4.972431751339384e-17,4.972616724470575e-17
1221.92,5.320526365692346e-06,0.6771391943575041,0.9893907688713923,38.87,0.0004198840721698568,0.08557521669373283,0.459599410545994,18.82,4.482355303526978e-17,4.499241856868696e-17,4.499409673352635e-17
1232.66,4.782770642431542e-06,0.6748421432525963,0.9893003394529208,39.03,0.0004066579232653808,0.08471362138392105,0.4581310430438945,18.88,3.975444349953202e-17,3.990469073255902e-17,3.990618387670192e-17
1243.5,4.295103599024666e-06,0.6725316056784353,0.9892090764282706,39.2,0.0003930613272475347,0.08380767935618717,0.4565760424654176,18.94,3.525860113574463e-17,3.539228148027192e-17,3.53936099891639e-17
1254.43,3.853718187816204e-06,0.6702098942550346,0.989117064208939,39.36,0.0003806800820721676,0.08296388010858576,0.4551173342782227,18.99,3.190297945573475e-17,3.202425738738905e-17,3.202546264553867e-17
1265.46,3.454262957900663e-06,0.6678750664400209,0.9890242188341896,39.52,0.0003686888402409757,0.08212857646873439,0.4536632864966941,19.05,2.829506159946243e-17,2.840296493580836e-17,2.840403728156258e-17
1276.59,3.093142810342708e-06,0.6655273154120011,0.9889305405402536,39.69,0.0003563617394266303,0.08125027935564338,0.4521234504963894,19.11,2.509516429423849e-17,2.519116703897209e-17,2.519212112006091e-17
1287.81,2.767303348128425e-06,0.6631689331110582,0.9888361137208207,39.85,0.0003451365138419646,0.08043222872932407,0.4506789678308062,19.17,2.225714436920604e-17,2.234255818783704e-17,2.23434070388217e-17
1299.14,2.47308823979258e-06,0.6607959098521918,0.9887407702975072,40.02,0.0003335968843862405,0.07957207265052813,0.4491492612843385,19.22,2.01388936793142e-17,2.021638063934494e-17,2.021715071491522e-17
1310.56,2.208181038430453e-06,0.6584126292266657,0.988644678815313,40.18,0.0003230887409261652,0.07877091868052924,0.4477142808128048,19.28,1.786137993762802e-17,1.793031899170244e-17,1.793100411973026e-17
1322.08,1.969694507923437e-06,0.6560171881201478,0.9885477553633137,40.35,0.0003122862781264408,0.0779285289369426,0.4461946370859125,19.34,1.584143093242473e-17,1.590276444036227e-17,1.590337398556272e-17
1333.71,1.755048484552297e-06,0.6536077141080924,0.9884499160655456,40.52,0.0003018449953610461,0.07709514785406456,0.4446801513742001,19.4,1.404991858765136e-17,1.410448508822869e-17,1.410502738362417e-17
1345.44,1.562242675065975e-06,0.6511864864369896,0.9883512453099186,40.69,0.0002917528165858784,0.07627067909172917,0.4431708061701951,19.46,1.246100893042347e-17,1.250955457147762e-17,1.251003703197815e-17
1357.27,1.389239135504579e-06,0.6487537015725788,0.9882517433473719,40.86,0.0002819980695190222,0.07545502734004857,0.4416665840258496,19.51,1.12750732899044e-17,1.131911192619495e-17,1.131954959622894e-17
1369.2,1.234169060307492e-06,0.6463095563446407,0.9881514104309418,41.03,0.0002725694721409735,0.07464809830839543,0.440167467552338,19.57,9.999971749314258e-18,1.003915048693076e-17,1.003953985928047e-17
1381.24,1.095212388042483e-06,0.6438522108178542,0.9880501627272877,41.2,0.0002634561196462288,0.07384979871450251,0.4386734394198567,19.63,8.86907183801822e-18,8.90392666460028e-18,8.904273065746357e-18
1393.38,9.709372740637981e-07,0.6413839151869835,0.9879480845994767,41.37,0.0002546474718311428,0.0730600362736791,0.437184482357423,19.69,7.866065748967938e-18,7.897073577270167e-18,7.897381746642956e-18
1405.63,8.598249582392328e-07,0.6389028458754336,0.9878450922360211,41.54,0.0002461333409034779,0.07227871968814296,0.4357005791526759,19.75,6.976489930079633e-18,7.004075104612144e-18,7.004349259248779e-18
1417.99,7.605976297960365e-07,0.6364092246568314,0.9877411859250537,41.71,0.0002379038796995374,0.07150575863646592,0.4342217126516774,19.81,6.187516516867117e-18,6.212056604391567e-18,6.212300496477064e-18
1430.46,6.720876811198512e-07,0.6339032737510431,0.9876363659572432,41.89,0.0002294900403014065,0.07069633724195364,0.4326613248382116,19.87,5.487768352023825e-18,5.509599294666913e-18,5.509816262741338e-18
1443.04,5.93229787195395e-07,0.6313852157915576,0.9875306326257941,42.06,0.0002218170473764387,0.06994029846013755,0.4311927742550905,19.93,4.86715492449664e-18,4.886575625588184e-18,4.886768640117248e-18
1455.73,5.230533779416258e-07,0.6288552737929264,0.9874239862264439,42.23,0.0002144006007501652,0.06919234488700274,0.4297292082654409,19.99,4.316726862261886e-18,4.334003267298615e-18,4.334174971227068e-18
1468.53,4.606755040541767e-07,0.6263136711182655,0.987316427057463,42.41,0.0002068179912363861,0.06840911056635536,0.4281849643915617,20.05,3.828546880557842e-18,3.843915608835847e-18,3.844068353676031e-18
1481.44,4.052940940733135e-07,0.6237606314468284,0.9872079554196528,42.59,0.0001995035524592434,0.06763474219759961,0.4266462698010362,20.11,3.395575324621946e-18,3.409246900974636e-18,3.40938277892136e-18
1494.47,3.561462626072253e-07,0.6211944133264019,0.9870984876088644,42.76,0.0001928331568964761,0.06691144463941749,0.4251981356778,20.17,3.0115686564354e-18,3.023730387079243e-18,3.023851259587973e-18
1507.61,3.126169734426718e-07,0.6186172226886901,0.9869881079572173,42.94,0.0001860133134588212,0.0661540293506124,0.4236701743394129,20.23,2.670989421633234e-18,2.681807953285128e-18,2.681915476502953e-18
1520.86,2.741086648360452e-07,0.6160292840696676,0.9868768167733299,43.12,0.0001794346643534205,0.06540518775084972,0.4221477037726349,20.29,2.368926398284711e-18,2.378549995408315e-18,2.378645642803897e-18
1534.23,2.400578624139147e-07,0.6134288813440537,0.9867645303892882,43.3,0.000173088679368922,0.06466482278882228,0.4206307042462252,20.35,2.10102377607273e-18,2.109584347278365e-18,2.109669429779188e-18
1547.72,2.09986833870282e-07,0.6108162641646975,0.9866512491476607,43.48,0.0001669671299781174,0.06393283851181154,0.4191191560998482,20.41,1.86341834462194e-18,1.871033245831725e-18,1.871108929743082e-18
1561.33,1.834641261247829e-07,0.6081916825141558,0.9865369733940248,43.66,0.0001610620786684166,0.06320914005325177,0.4176130397438177,20.47,1.652683785218323e-18,1.659457424171751e-18,1.659524747121517e-18
1575.06,1.601006916748242e-07,0.6055553866654059,0.986421703476965,43.84,0.0001553658686496614,0.06249363362043514,0.416112335658844,20.53,1.4657812625955e-18,1.471806526566889e-18,1.471866411693563e-18
1588.91,1.395462660299281e-07,0.6029076271426728,0.9863054397480705,44.02,0.0001498711139259455,0.06178622648235614,0.4146170243957804,20.59,1.300015604311283e-18,1.305375130504499e-18,1.30542839908193e-18
1602.88,1.214859887079823e-07,0.6002486546823768,0.9861881825619346,44.21,0.0001442817804239078,0.06104820439373473,0.4130444694183951,20.66,1.130163294219198e-18,1.134838460952931e-18,1.13488492787639e-18
1616.97,1.056372593308469e-07,0.5975787201942105,0.9860699322761517,44.39,0.000139179031657909,0.06035715903354124,0.4115601826180783,20.72,1.002352776227475e-18,1.006511302489895e-18,1.006552634647887e-18
1631.19,9.173771780034689e-08,0.5948961925128203,0.9859506053415276,44.57,0.0001342567495100263,0.05967393607688255,0.4100812296437019,20.78,8.889963894156094e-19,8.926953367347407e-19,8.927321012293443e-19
1645.53,7.957226104390779e-08,0.5922032220225824,0.9858302860519155,44.76,0.0001292497423006058,0.05896114480531499,0.4085258779797217,20.84,7.884595115987797e-19,7.917496428073559e-19,7.917823441435401e-19
1660,6.893112069166279e-08,0.5894981948870606,0.9857088908849396,44.94,0.000124678624858803,0.05829372426520176,0.4070578288635405,20.91,6.854440793108846e-19,6.883139758885037e-19,6.883425005608022e-19
1674.6,5.963604774853239e-08,0.5867813881860687,0.9855864202416832,45.13,0.0001200288267979463,0.05759741930234712,0.405513944321424,20.97,6.079269954707039e-19,6.104796587628832e-19,6.105050304757016e-19
1689.32,5.153298847954012e-08,0.5840549270809708,0.9854629583950291,45.32,0.000115552439552546,0.05690943154014157,0.4039759154079439,21.03,5.391763427201629e-19,5.414468205184543e-19,5.414693875977151e-19
1704.18,4.446912566073494e-08,0.5813153844898906,0.9853383380059316,45.51,0.0001112429958931603,0.05622966163156001,0.4024437199139351,21.09,4.782007226443394e-19,4.802201928294051e-19,4.802402651408023e-19
1719.16,3.832788130315237e-08,0.5785667249646126,0.9852127272118053,45.7,0.0001070942697809362,0.05555801141625437,0.4009173357144672,21.16,4.157218591910998e-19,4.174833209350434e-19,4.175008288857152e-19
1734.28,3.298889908252219e-08,0.5758055562109827,0.9850859587230421,45.89,0.0001031002673725826,0.05489438390637905,0.399396740768525,21.22,3.68707745004702e-19,3.702744448485596e-19,3.702900170407098e-19
1749.53,2.835702757877649e-08,0.573033994984273,0.984958116815983,46.08,9.92552183608073e-05,0.05423868327258587,0.3978819131186901,21.28,3.270104715950472e-19,3.284039328824852e-19,3.284177832316169e-19
1764.91,2.434408538184639e-08,0.5702523187481053,0.9848292019127962,46.27,9.55535676377048e-05,0.05359081483018572,0.396372830890824,21.35,2.842852274975762e-19,2.855006235787652e-19,2.855127041040765e-19
1780.43,2.087002679485796e-08,0.5674590094697503,0.9846991306358746,46.46,9.198996726905369e-05,0.05295068502547606,0.3948694722937524,21.41,2.521353228159143e-19,2.532163073312147e-19,2.532270519083871e-19
1796.08,1.786867807212551e-08,0.5646561575061501,0.9845679872399924,46.65,8.855926876792483e-05,0.05231820142223166,0.39337181561895,21.48,2.191928205151171e-19,2.201356512659145e-19,2.201450226940897e-19
1811.87,1.527772292675557e-08,0.5618422623564319,0.9844356883772418,46.85,8.508613949063401e-05,0.05166058926330277,0.3918014711078869,21.54,1.944042363579382e-19,1.952427845052639e-19,1.952511194346304e-19
1827.8,1.304432532654033e-08,0.5590176277089658,0.9843022345181265,47.04,8.191291419353593e-05,0.05104351555354317,0.3903154507148858,21.61,1.69004534594685e-19,1.697358988251027e-19,1.697431684136713e-19
1843.88,1.112085848252771e-08,0.5561807974387972,0.9841675423791744,47.24,7.870044254114102e-05,0.05040192552273178,0.3887573072453319,21.67,1.498917592816073e-19,1.505422194294437e-19,1.505486848785343e-19
1860.09,9.468798628350928e-09,0.5533356034235123,0.9840317799666503,47.43,7.576536713803332e-05,0.04979988625827775,0.3872828327241892,21.74,1.303077931404966e-19,1.308750998954e-19,1.308807388443659e-19
1876.44,8.05097047644527e-09,0.5504805802149315,0.9838948639937471,47.63,7.279399081037444e-05,0.04917392799085914,0.3857367954982114,21.8,1.155712443383587e-19,1.160757868116322e-19,1.160808019144011e-19
1892.94,6.83526392039196e-09,0.5476142981834584,0.9837567112241337,47.83,6.993914631796012e-05,0.04855583768824905,0.3841969300694374,21.87,1.004713926396658e-19,1.009114270533885e-19,1.009158009746887e-19
1909.59,5.794501004567047e-09,0.5447370872985993,0.9836173221841757,48.03,6.719626349965016e-05,0.04794551645428551,0.3826632117999866,21.93,8.910905163787515e-20,8.950039620117661e-20,8.950428616471884e-20
1926.38,4.905390482063472e-09,0.5418509917287225,0.983476781104144,48.23,6.456095142749682e-05,0.04734286663587899,0.381135616150333,22,7.746659271614064e-20,7.780789560497149e-20,7.781128817184529e-20
1943.31,4.146941537114538e-09,0.5389563135420768,0.983335088483523,48.43,6.202899137755337e-05,0.04674779180738778,0.3796141186789125,22.06,6.870587168339399e-20,6.900940446061106e-20,6.901242160407602e-20
1960.4,3.500199958887477e-09,0.5360499622835013,0.9831920774757885,48.63,5.95963300763545e-05,0.04616019675518953,0.3780986950417322,22.13,5.972917095486909e-20,5.999388568027243e-20,5.999651698231618e-20
1977.64,2.949928559090433e-09,0.5331339811479925,0.983047832324863,48.83,5.725907321225715e-05,0.04557998746244688,0.3765893209919807,22.2,5.192531257584275e-20,5.215617128056762e-20,5.215846606079287e-20
1995.03,2.482469046086395e-09,0.5302086985386935,0.9829023535800635,49.03,5.501347920125447e-05,0.04500707109406434,0.3750859723796399,22.26,4.605306284773062e-20,4.6258368653111e-20,4.626040944161881e-20
2012.57,2.085978779290007e-09,0.5272744423852399,0.9827556417953497,49.24,5.275032614254733e-05,0.0444132576306958,0.3735139148958493,22.33,4.0036043447685e-20,4.021508810896447e-20,4.021686786468362e-20
2030.26,1.750207862733937e-09,0.5243315400842786,0.982607697529321,49.44,5.068155677869417e-05,0.04385500644006569,0.3720228433376609,22.4,3.480517203046154e-20,3.49613131353479e-20,3.496286523115641e-20
2048.12,1.466009897298591e-09,0.5213770192350925,0.9824583541200476,49.65,4.859661101796284e-05,0.0432763930660517,0.3704636240170886,22.46,3.08690443144418e-20,3.100789938954655e-20,3.100927966248622e-20
